comment_text,toxic,severe_toxic,obscene,threat,insult,identity_hate
Gaaaaaaaaaaaaaaaaaaaaaaaaay! U r fucking gaey! Gaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,1,0,1,0,1,1
""" You are alone in your claims that the edits are controversial and this is because you push POV. Your contributions in this article show that. You came late and now put forward an ultimatum about consensus. Admins said it """"looked like"""" this edits are controversial but they remained silent when counterarguments were made, and they admitted they are not subject matter experts. Also, I see that the chapter has already been modified to satisfy such concerns. One editor clearly said that discussion of revisionism is relevant for Caucasian Albania. Shnirelman, de Waal and Hewsen do not talk """"in length"""" about """"Armenian revisionists."""" I do not see evidence of that. But if you feel that they do, you may suggest to modify the text on talk pages. I am telling this to you for the second time but you are not listening. What you do is disruptive editing. You remove portions of the article to hide a particular subject from the public eye? You reach consensus with all other participants who support(ed) these edits, and then we will think how to incorporate your contributions. Now you are repeating Twilight Chill's mistakes who was banned for disruptive behavior. """,0,0,0,0,0,0
And https://en.wikipedia.org/wiki/Special:WhatLinksHere/Scenic shows the album sucking up dozens of mislinks from subjects related to scenery...,0,0,0,0,0,0
"We have featured articles about individual Pokémons, for God's sake. There is zero reason to request deletion of this article. Capital letter Notability is not a de-facto requirement for Wikipedia, and hasn't been for quite a while. If it's interesting, it's here.",0,0,0,0,0,0
dude you are such a loser you are a idiot to think that the TTII would ever be built you are so stupid,1,0,0,0,1,0
""" Wow you are just a tyrant aren't you? """"*In order to make conversations go smoothly, please follow WP:TALK and WP:AGF when contributing to my talk page. Comments that don't may be immediately deleted."""" So you delete everything that opposes you? You cannot even refute my claims, so you delete them. I would say you are the major violator of """"neutrality.""""""",0,0,0,0,0,0
"You don't know how to work the WP:RFHM page. The completed request should be recorded at the top of the section (now at the third position, since another user added two completed requests), like this: Wikipedia:Palm Springs School of Architecture - The first four edits on this page should be moved to . (bainuu)",0,0,0,0,0,0
"Actually, heat is bad for them, and it lowers their efficiency. Many have a metal backing, so that they radiate away that heat. In fact, you might do well to solder a solar hot water collector to their bottom, to cool them off.",0,0,0,0,0,0
Nominated your horrible article for deletion. Sorry.,0,0,0,0,0,0
""" you and purple """"@!? you or just fuck you""",1,0,1,0,1,0
"OMG, 'I dispute the gayness of this discussion!' OMG, what a bunch of fucking nerds!! Not only are your arguments weak and impractical, but youactually seem to take yourselves seriously! My recommendation: BUY SALT BITCHES!!!! LOL!! Stupid Gay Bitches!!!",1,0,1,0,1,1
"So, I think unified silla was old term that had firstly used by Japanese colonists.",0,0,0,0,0,0
"(UTC) Well thats bullshit who do call them pro, NCAA teams dont pay their players with money, but they do it with other stuff like cars and boats ect. I know this is a comment on something 3 years old but yeah lol.72.138.216.89 20:39, 5 May 2008",0,0,1,0,0,0
""" Oh, what you wrote was """"Both of you need to just let this go or both of you are going to end up blocked for disruption."""" I interpreted that as meaning I couldn't take the subject further despite new developments which I think are allied. Thanks for the direction to thataway because I believe they need to be investigated further. Cheers. """,0,0,0,0,0,0
I;ve tweaked it a little. It is claimed that the Red Cross was born in Russia during the Crimean War. ru:Крестовоздвиженская община сестёр милосердия contains more info. -трёп-,0,0,0,0,0,0
My bad.69.243.42.251,0,0,0,0,0,0
""" I honestly don't think conspiracy theories are encyclopedical (you will not find them in Britannica, Hispanica, Encarta), and unless clearly identified as such, they violate WP:UNDUE. To say that the PSOE backed up the Madrid bombings (which is different from backing the """"turmoil"""", but even that...), even if sourced with a POV reference, is not compliant with the other policies in Wikipedia. """"Good faith"""" has three unavoidable limitations (CITE, OR and NPOV). Remember that what """"rings true"""" or is a """"state of mind"""" based on reports that turned out to be wrong in the end, and cannot be fully verified, cannot be included in Wikipedia. If at all, all sorts of conspiracy theories could be included (and even there I have my reservations) in a very specific article, say 14-M Bombing attacks at Madrid, but not in the general Spain article. It would be similar to including a sentence in the History section of United States saying that the Bush administration was behind the 9/11 attacks, according to some sources. Or, as you know, there are hundreds of conspiracy theories of """"Spain"""" against Catalonia, of which I could find dozens of """"sources"""", some of which, to many people """"ring very true"""", but they are not included in Wikipedia, and probably should not, as you would probably agree. But I would be more than happy to ask (an) administrator(s) and other users with good-standing for their opinion and/or mediation, if you like. """,0,0,0,0,0,0
What would you call Indianizing articles and adding irrelevent script and vigorously resisting if corrected.,0,0,0,0,0,0
""":The norm for British & American dials is that the correct number of pulses is generated as the dial returns to rest, its speed being controlled by the built-in governor in order to sent the pulses at the correct rate (normally 10 pulses per second). There is a natural delay introduced between the last pulse (or only pulse in the case of the digit """"1"""") being sent and dial reaching its natural position, then an aditional delay before any further can be sent by the user turning the dial clockwise for the next digit. So the inter-digit pause is comprise of BOTH the last part of the return movement of the dial and the time taken to """"wind it up"""" ready for the next digit. In fact in many types of P.O. dial mechanism there was also a slight additional pause immediately upon releasing the dial and before the first pulse was sent, due to the design of the mechanism. In the SxS switches which predominated in the British network, the inter-digit pause had to be long enough to (a) cause the relays in the current stage to recognize that the dialing of the particular digit had finished, and (b) to allow sufficient time for that stage to find a vacant circuit to the next and for that stage to prepare itself ready to receive the next digit. 31.185.230.165 """,0,0,0,0,0,0
Lostprophets is a FUCKING NU METAL BAND BITCH Lostprophets is a FUCKING NU METAL BAND BITCH. ANSWEAR ME BITCH.,1,0,1,0,1,0
"Yeah, and only 4 minutes after it dropped off the main page! *Sigh* 88.104.31.21",0,0,0,0,0,0
Delete I think this page should be deleted its obviously not in standard for wikipedia.,0,0,0,0,0,0
"usain bolt is sooooo fucken sexy awww mah gawd only NIGGER Gs have big fat black nigger dicks i wanna suck him n fuck him, wite boiz are weak and pathetic and feeble in bed 'only a nigger G can satisfy me!' i h8 my wite skin i wanna do a reverse of michael jackson cuz nigger Gs r da best",1,0,1,0,1,1
Steve Pound is a good MP. Two pages is what he deserves.,0,0,0,0,0,0
go to hell go to hell and leave me alone,1,0,0,0,0,0
with the data but the dates disappeared when they made delta.com more compatible for smart phones about a year ago,0,0,0,0,0,0
"The first websites were by the military to relay signals and information to each other, once technology advanced they stopped it and the internet as we know it today was bordn.",0,0,0,0,0,0
""" """"...who scored the biggest upsets in the history of boxing, perhaps the biggest upset in sports history..."""" ... I think that needs a bit of an edit, not very objective. Wadey4""",0,0,0,0,0,0
"WFB Hey Hunter!! YOUR website is unbeilevable, I love it!!! Whens our next meeting? We should meet this week and then plan on looking for it next weekend. Did you guys get anything done at the libray? I highly dought it!!! ) Well ill talk to later. Oh by the way i saw you selling snow cones sorry i didnt stop!!",0,0,0,0,0,0
"Early Life Preetham was born in Chennai, the southern part of India in 1981 to traditional catholic parents.",0,0,0,0,0,0
"This article is one of the most well cited article among Indian communities. As far as it is biased or neutrality is concerned(as said by abhishekitm),Truth is never biased,understand. I wonder if we provide every line a citation..then how many old Indian articles will go blank.",0,0,0,0,0,0
REDIRECT Talk:DOA For a Day,0,0,0,0,0,0
I don't have a vendetta you little piece of shit. You are the one who has the vendetta as proven when you had to delete Andrew's article because you're a fucked-up little boy who wants attention. In the future do not remove any references to Andrew from other pages as it takes time to restore them and I will restore ALL of them. Get a hobby or start editing articles which aren't motivated by your hatred for that person because they banned you from an IRC channel. Grow up.,1,0,0,0,0,0
Checkuser is not absolutely exactly about this point!,0,0,0,0,0,0
"I notice that you everything you work on is related to Persians and other groups problems with those issues May I ask you how you are an expert on such topics as scholars from the Middle East and their biographies or the Persian Gulf, and Kurds? Oh, ya I also cited your statments about the fact that you wanted to cite that certain Muslim clerics have okayed sex with animals and children. How do you justify this statement and thought and even treat it like it could be true? IN reply to you this is what I observe, alongside others.... These are your direct quotes on the Khoemini discussion page ; I had seen some literature out there suggesting that Khomenini approved of sex with children and animals. Now someone has added some of these claims into this article. I'm not going to take them out, but the article is going to receive a dispute tag until these information are verified. AucamanTalk Here is a direct quote from you to user:Pecher; I've added some stuff about Khomeini's views on non-Muslims, but people might try to take them out. Could you keep an eye on that article as well? AucamanTalk This is verified on user:Pecher's talk page. What is all the interest you and Pecher have on Khoeimini and other Iranian clerics. Also your articles on Ahmadenajid all show a disturbing trend that you are trying to paint some sort of picture. It is like connect the dots. Here are a list of articles you have worked on; Human rights abuses by the Iraqi insurgency Mahmoud Ahmadinejad and Israel Controversies surrounding Mahmoud Ahmadinejad International reactions to the Jyllands-Posten Muhammad cartoons controversy Opinions on the Jyllands-Posten Muhammad cartoons controversy Greater Middle East Turkish Kurdistan Major contributions These are the pages you have made major edits to (or am working on right now): People of Turkey Kurdish people Turkish people Mahmoud Ahmadinejad Ayatollah Khomeini Ayatollah Khamenei Middle East Wow human rights abuses in the Iraqi insurgency! Very odd and specific topic! Ahmadinejad and Israel! The Mohammed cartoons. All your edits really benefit in making Israel look good compared to the rest of the Middle East. Answer me this are you an Israeli citizen too? I think you are on an agenda. All your edits against Iranians (from Kurds to Persians,etc.) since Iran is seen as the biggest threat to Israel and all your other edits in the Arab fields. Also trying being a force in tension between Arab and Iranian and Turkish editors. All at the benefit of Israel.",0,0,0,0,0,0
